talkNo,title,content,content_date,comment_date,comment_text
977980,명절기간인데 전날9시에 알바 취소를 시키네,경기 서북쪽 동네 알바ㄷㄷㄷㄷㄷㄷ???포장 알바 접수할게요1.근무당일 아침에6시50분까지 문자로 출근확인을 합니다예) 000(본인이름)출근함☆출근문자없을시 취소될수 있습니다 ??????2.픽업장소:?8시25분 ?%역1번출구/택시출퇴근(비용지원)3.직접출근: 8시50분까지/파주시 ??????????4. 혹시 못오시게 되면 늦게라도 문자연락 부탁드립니다★담배는 꼭 흡연구역에서 부탁드립니다★ 아침에 출근확인문자 안주고 그냥 오시면 일 못하고 집으로 가실 가능성 99%입니다^^★ 간혹?회사사정으로 인해 취소가 될 수 있다는 점?양해바랍니다.^^------------------------------위 사항을 확인하셨으면'본인이름/집에서 출발시간' 적어서 답 주시면 접수완료 되십니다예) 홍길동 / 07시30분ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ접수완료 되셨구여내일 아침6시50분까지 출근문자 부탁드려요ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ죄송한 말씀드려요ㅠㅠ방금 회사에서 내일 자재부족으로 인원요청을 갑자기 취소하셨어요그래서 내일 알바가 취소되셨어요ㅠㅠ너무 죄송합니다ㅠㅠ,2025-01-28 00:28,2025-01-28 00:33,진짜 아 말이안나오네요 저두 다리에  뽀드라지가 났다고 나오지를말래요 뽀드라지가 날수도있는거지 다 어떻게해버리고힢다
977980,명절기간인데 전날9시에 알바 취소를 시키네,경기 서북쪽 동네 알바ㄷㄷㄷㄷㄷㄷ???포장 알바 접수할게요1.근무당일 아침에6시50분까지 문자로 출근확인을 합니다예) 000(본인이름)출근함☆출근문자없을시 취소될수 있습니다 ??????2.픽업장소:?8시25분 ?%역1번출구/택시출퇴근(비용지원)3.직접출근: 8시50분까지/파주시 ??????????4. 혹시 못오시게 되면 늦게라도 문자연락 부탁드립니다★담배는 꼭 흡연구역에서 부탁드립니다★ 아침에 출근확인문자 안주고 그냥 오시면 일 못하고 집으로 가실 가능성 99%입니다^^★ 간혹?회사사정으로 인해 취소가 될 수 있다는 점?양해바랍니다.^^------------------------------위 사항을 확인하셨으면'본인이름/집에서 출발시간' 적어서 답 주시면 접수완료 되십니다예) 홍길동 / 07시30분ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ접수완료 되셨구여내일 아침6시50분까지 출근문자 부탁드려요ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ죄송한 말씀드려요ㅠㅠ방금 회사에서 내일 자재부족으로 인원요청을 갑자기 취소하셨어요그래서 내일 알바가 취소되셨어요ㅠㅠ너무 죄송합니다ㅠㅠ,2025-01-28 00:28,2025-01-28 00:57,복받는곳들 많아요 --몇년전에 부천 송내역 좀큰식당도 저랬는데
977980,명절기간인데 전날9시에 알바 취소를 시키네,경기 서북쪽 동네 알바ㄷㄷㄷㄷㄷㄷ???포장 알바 접수할게요1.근무당일 아침에6시50분까지 문자로 출근확인을 합니다예) 000(본인이름)출근함☆출근문자없을시 취소될수 있습니다 ??????2.픽업장소:?8시25분 ?%역1번출구/택시출퇴근(비용지원)3.직접출근: 8시50분까지/파주시 ??????????4. 혹시 못오시게 되면 늦게라도 문자연락 부탁드립니다★담배는 꼭 흡연구역에서 부탁드립니다★ 아침에 출근확인문자 안주고 그냥 오시면 일 못하고 집으로 가실 가능성 99%입니다^^★ 간혹?회사사정으로 인해 취소가 될 수 있다는 점?양해바랍니다.^^------------------------------위 사항을 확인하셨으면'본인이름/집에서 출발시간' 적어서 답 주시면 접수완료 되십니다예) 홍길동 / 07시30분ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ접수완료 되셨구여내일 아침6시50분까지 출근문자 부탁드려요ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ죄송한 말씀드려요ㅠㅠ방금 회사에서 내일 자재부족으로 인원요청을 갑자기 취소하셨어요그래서 내일 알바가 취소되셨어요ㅠㅠ너무 죄송합니다ㅠㅠ,2025-01-28 00:28,2025-01-28 03:27,공고 끝마디에. ^^≪이거 왜 이리 킹받는지?
977980,명절기간인데 전날9시에 알바 취소를 시키네,경기 서북쪽 동네 알바ㄷㄷㄷㄷㄷㄷ???포장 알바 접수할게요1.근무당일 아침에6시50분까지 문자로 출근확인을 합니다예) 000(본인이름)출근함☆출근문자없을시 취소될수 있습니다 ??????2.픽업장소:?8시25분 ?%역1번출구/택시출퇴근(비용지원)3.직접출근: 8시50분까지/파주시 ??????????4. 혹시 못오시게 되면 늦게라도 문자연락 부탁드립니다★담배는 꼭 흡연구역에서 부탁드립니다★ 아침에 출근확인문자 안주고 그냥 오시면 일 못하고 집으로 가실 가능성 99%입니다^^★ 간혹?회사사정으로 인해 취소가 될 수 있다는 점?양해바랍니다.^^------------------------------위 사항을 확인하셨으면'본인이름/집에서 출발시간' 적어서 답 주시면 접수완료 되십니다예) 홍길동 / 07시30분ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ접수완료 되셨구여내일 아침6시50분까지 출근문자 부탁드려요ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ죄송한 말씀드려요ㅠㅠ방금 회사에서 내일 자재부족으로 인원요청을 갑자기 취소하셨어요그래서 내일 알바가 취소되셨어요ㅠㅠ너무 죄송합니다ㅠㅠ,2025-01-28 00:28,2025-01-28 09:19,당일 취소되면 진짜 짜증 나시겠어요
977979,설만지나면 진짜 쓰러질정도록 계속 일한다,진짜 설만지나면 쓰러질정도록 계속일한다 아 진짜 이것은 아니지 매일 술에다가 잠만자니깐 머리가빠개질것같다진짜 병원에실려가도 매일 계속 일나간다 하루도 안쉬고요즘 쿠팡 경기광주5센터도사람들의 몰리지도않고 없드만 많이 왜티오를 안주냐고,2025-01-27 23:08,2025-01-27 23:17,이글 카톡 프샤로 저장하고 초심 잃지말고 열심히 사시길
977979,설만지나면 진짜 쓰러질정도록 계속 일한다,진짜 설만지나면 쓰러질정도록 계속일한다 아 진짜 이것은 아니지 매일 술에다가 잠만자니깐 머리가빠개질것같다진짜 병원에실려가도 매일 계속 일나간다 하루도 안쉬고요즘 쿠팡 경기광주5센터도사람들의 몰리지도않고 없드만 많이 왜티오를 안주냐고,2025-01-27 23:08,2025-01-27 23:57,NV님도 같이 열심히 살아봅시다 화이팅입니다
977978,알바 잘렸는데,자기가 갑질 한 건 생각 안 하고 표정관리도 못하고 일 습득력도 느리다고 올리브영 잘렸거든요 3개월 유기계약 종료 한 달 남기고 퇴사 통보 받았는데 일하러 가기가 너무 싫어요남은 한 달 하는거 봐서 평가 좋게 해줄지 말지 생각해보겠다며 이 근처 올영에서는 일 할 생각하지 말래요이게 한 매장의 점장 직급 단 사람이 할 소리인가요?내가 점장의 경쟁 상대도 아니고 무슨 스펙 쌓아 취업하는 것도 아니고 그냥 일개의 돈 버는 알바생일 뿐인데 이렇게까지 하는 이유가 뭘까요이정도면 동네 점장들끼리 알바 블랙리스트 만들고 있는거 아닐까 싶어요 유기계약 한 달 남았는데 그냥 런하고 싶네요 하….,2025-01-27 22:58,2025-01-27 23:36,협박 아닌가요 그거?
977978,알바 잘렸는데,자기가 갑질 한 건 생각 안 하고 표정관리도 못하고 일 습득력도 느리다고 올리브영 잘렸거든요 3개월 유기계약 종료 한 달 남기고 퇴사 통보 받았는데 일하러 가기가 너무 싫어요남은 한 달 하는거 봐서 평가 좋게 해줄지 말지 생각해보겠다며 이 근처 올영에서는 일 할 생각하지 말래요이게 한 매장의 점장 직급 단 사람이 할 소리인가요?내가 점장의 경쟁 상대도 아니고 무슨 스펙 쌓아 취업하는 것도 아니고 그냥 일개의 돈 버는 알바생일 뿐인데 이렇게까지 하는 이유가 뭘까요이정도면 동네 점장들끼리 알바 블랙리스트 만들고 있는거 아닐까 싶어요 유기계약 한 달 남았는데 그냥 런하고 싶네요 하….,2025-01-27 22:58,2025-01-28 01:01,올리브영 본사에 전화하세요
977978,알바 잘렸는데,자기가 갑질 한 건 생각 안 하고 표정관리도 못하고 일 습득력도 느리다고 올리브영 잘렸거든요 3개월 유기계약 종료 한 달 남기고 퇴사 통보 받았는데 일하러 가기가 너무 싫어요남은 한 달 하는거 봐서 평가 좋게 해줄지 말지 생각해보겠다며 이 근처 올영에서는 일 할 생각하지 말래요이게 한 매장의 점장 직급 단 사람이 할 소리인가요?내가 점장의 경쟁 상대도 아니고 무슨 스펙 쌓아 취업하는 것도 아니고 그냥 일개의 돈 버는 알바생일 뿐인데 이렇게까지 하는 이유가 뭘까요이정도면 동네 점장들끼리 알바 블랙리스트 만들고 있는거 아닐까 싶어요 유기계약 한 달 남았는데 그냥 런하고 싶네요 하….,2025-01-27 22:58,2025-01-28 07:00,"녹음,노동부 전화상담"
977978,알바 잘렸는데,자기가 갑질 한 건 생각 안 하고 표정관리도 못하고 일 습득력도 느리다고 올리브영 잘렸거든요 3개월 유기계약 종료 한 달 남기고 퇴사 통보 받았는데 일하러 가기가 너무 싫어요남은 한 달 하는거 봐서 평가 좋게 해줄지 말지 생각해보겠다며 이 근처 올영에서는 일 할 생각하지 말래요이게 한 매장의 점장 직급 단 사람이 할 소리인가요?내가 점장의 경쟁 상대도 아니고 무슨 스펙 쌓아 취업하는 것도 아니고 그냥 일개의 돈 버는 알바생일 뿐인데 이렇게까지 하는 이유가 뭘까요이정도면 동네 점장들끼리 알바 블랙리스트 만들고 있는거 아닐까 싶어요 유기계약 한 달 남았는데 그냥 런하고 싶네요 하….,2025-01-27 22:58,2025-01-28 08:00,어린 사람한테 겁을 줬네요 신고 꼭 하세요
977978,알바 잘렸는데,자기가 갑질 한 건 생각 안 하고 표정관리도 못하고 일 습득력도 느리다고 올리브영 잘렸거든요 3개월 유기계약 종료 한 달 남기고 퇴사 통보 받았는데 일하러 가기가 너무 싫어요남은 한 달 하는거 봐서 평가 좋게 해줄지 말지 생각해보겠다며 이 근처 올영에서는 일 할 생각하지 말래요이게 한 매장의 점장 직급 단 사람이 할 소리인가요?내가 점장의 경쟁 상대도 아니고 무슨 스펙 쌓아 취업하는 것도 아니고 그냥 일개의 돈 버는 알바생일 뿐인데 이렇게까지 하는 이유가 뭘까요이정도면 동네 점장들끼리 알바 블랙리스트 만들고 있는거 아닐까 싶어요 유기계약 한 달 남았는데 그냥 런하고 싶네요 하….,2025-01-27 22:58,2025-01-28 15:12,본사에 전화해서 점장 횡포를 알리세요
977978,알바 잘렸는데,자기가 갑질 한 건 생각 안 하고 표정관리도 못하고 일 습득력도 느리다고 올리브영 잘렸거든요 3개월 유기계약 종료 한 달 남기고 퇴사 통보 받았는데 일하러 가기가 너무 싫어요남은 한 달 하는거 봐서 평가 좋게 해줄지 말지 생각해보겠다며 이 근처 올영에서는 일 할 생각하지 말래요이게 한 매장의 점장 직급 단 사람이 할 소리인가요?내가 점장의 경쟁 상대도 아니고 무슨 스펙 쌓아 취업하는 것도 아니고 그냥 일개의 돈 버는 알바생일 뿐인데 이렇게까지 하는 이유가 뭘까요이정도면 동네 점장들끼리 알바 블랙리스트 만들고 있는거 아닐까 싶어요 유기계약 한 달 남았는데 그냥 런하고 싶네요 하….,2025-01-27 22:58,2025-01-28 18:27,표정관리도 못하고 일 습득력도 느리면 갈굼당해야지
977978,알바 잘렸는데,자기가 갑질 한 건 생각 안 하고 표정관리도 못하고 일 습득력도 느리다고 올리브영 잘렸거든요 3개월 유기계약 종료 한 달 남기고 퇴사 통보 받았는데 일하러 가기가 너무 싫어요남은 한 달 하는거 봐서 평가 좋게 해줄지 말지 생각해보겠다며 이 근처 올영에서는 일 할 생각하지 말래요이게 한 매장의 점장 직급 단 사람이 할 소리인가요?내가 점장의 경쟁 상대도 아니고 무슨 스펙 쌓아 취업하는 것도 아니고 그냥 일개의 돈 버는 알바생일 뿐인데 이렇게까지 하는 이유가 뭘까요이정도면 동네 점장들끼리 알바 블랙리스트 만들고 있는거 아닐까 싶어요 유기계약 한 달 남았는데 그냥 런하고 싶네요 하….,2025-01-27 22:58,2025-01-28 18:28,꾸중들을떄마다 잘하겠습니다 열심히하겠습니다 하면서 적극적으로하면 미워할수가없는데
977977,편의점 세금얘기했더니 연락없네요,하도 일 안구해지다가 동네 편의점 주1일짜리 자리나서 잽싸게 지원했습니다.그쪽도 급했는지 바로 면접오라했고 가니까 면접도 아니고 편의점 경력있으니 잘하겠네 하면서 바로 제가 할 업무 얘기하더라구요.일은 쉽고 할일만 끝내놓으면 손님도 많이 안와서 좋을거다 등등 거의 확정 분위기..조금 당황스럽긴 했는데 뭐 저도 구해야하니까 다행인가 싶은 생각으로 하는 얘기 듣고 있었는데월급 말하면서 세금3.3뗀다 나도 떼긴 싫은데 어쩔수없다 이러시더라구요.제가 전에 다닌 편의점은 1년 다니면 퇴직금주길래 혹시 여기도 주나싶어서 물어봤어요. 그러니까 주당 일하는 시간이 얼마 안돼서 4대보험도 못들고 퇴직금도 못준다그러시더라구요그래서 예전에 다닌곳은 여기보다 더 근무시간이 짧았는데도 4대보험 들어주고 퇴직금 줘서 물어본거라고 하니까 아 거긴 뭐..이럼서 얼버부리시길래 그냥 네네..듣고 있었는데 말 급하게 끊더니 연락 드릴게요 하고 약간 쫓기듯 나왔거든요혹시 뭐…역린이라도 건드린건가요??ㅋㅋ같은 브랜드 편의점 다른 지역에서 근무하려고 하는데..점주들 단톡방 있다고 그래서 급걱정도 되네요 괜히 말했나싶고;,2025-01-27 22:53,2025-01-27 23:20,불필요한 말 하셨네요. 연락안올듯. 지원자는 많았을거니깐요 굳이 작성자님을 뽑을 이유가
977977,편의점 세금얘기했더니 연락없네요,하도 일 안구해지다가 동네 편의점 주1일짜리 자리나서 잽싸게 지원했습니다.그쪽도 급했는지 바로 면접오라했고 가니까 면접도 아니고 편의점 경력있으니 잘하겠네 하면서 바로 제가 할 업무 얘기하더라구요.일은 쉽고 할일만 끝내놓으면 손님도 많이 안와서 좋을거다 등등 거의 확정 분위기..조금 당황스럽긴 했는데 뭐 저도 구해야하니까 다행인가 싶은 생각으로 하는 얘기 듣고 있었는데월급 말하면서 세금3.3뗀다 나도 떼긴 싫은데 어쩔수없다 이러시더라구요.제가 전에 다닌 편의점은 1년 다니면 퇴직금주길래 혹시 여기도 주나싶어서 물어봤어요. 그러니까 주당 일하는 시간이 얼마 안돼서 4대보험도 못들고 퇴직금도 못준다그러시더라구요그래서 예전에 다닌곳은 여기보다 더 근무시간이 짧았는데도 4대보험 들어주고 퇴직금 줘서 물어본거라고 하니까 아 거긴 뭐..이럼서 얼버부리시길래 그냥 네네..듣고 있었는데 말 급하게 끊더니 연락 드릴게요 하고 약간 쫓기듯 나왔거든요혹시 뭐…역린이라도 건드린건가요??ㅋㅋ같은 브랜드 편의점 다른 지역에서 근무하려고 하는데..점주들 단톡방 있다고 그래서 급걱정도 되네요 괜히 말했나싶고;,2025-01-27 22:53,2025-01-27 23:40,"원래 주15시간 이상이어야 주휴랑 퇴직금 나옴
전 직장이 혜자였던 거"
977977,편의점 세금얘기했더니 연락없네요,하도 일 안구해지다가 동네 편의점 주1일짜리 자리나서 잽싸게 지원했습니다.그쪽도 급했는지 바로 면접오라했고 가니까 면접도 아니고 편의점 경력있으니 잘하겠네 하면서 바로 제가 할 업무 얘기하더라구요.일은 쉽고 할일만 끝내놓으면 손님도 많이 안와서 좋을거다 등등 거의 확정 분위기..조금 당황스럽긴 했는데 뭐 저도 구해야하니까 다행인가 싶은 생각으로 하는 얘기 듣고 있었는데월급 말하면서 세금3.3뗀다 나도 떼긴 싫은데 어쩔수없다 이러시더라구요.제가 전에 다닌 편의점은 1년 다니면 퇴직금주길래 혹시 여기도 주나싶어서 물어봤어요. 그러니까 주당 일하는 시간이 얼마 안돼서 4대보험도 못들고 퇴직금도 못준다그러시더라구요그래서 예전에 다닌곳은 여기보다 더 근무시간이 짧았는데도 4대보험 들어주고 퇴직금 줘서 물어본거라고 하니까 아 거긴 뭐..이럼서 얼버부리시길래 그냥 네네..듣고 있었는데 말 급하게 끊더니 연락 드릴게요 하고 약간 쫓기듯 나왔거든요혹시 뭐…역린이라도 건드린건가요??ㅋㅋ같은 브랜드 편의점 다른 지역에서 근무하려고 하는데..점주들 단톡방 있다고 그래서 급걱정도 되네요 괜히 말했나싶고;,2025-01-27 22:53,2025-01-28 02:36,주1일인데 너무 많은걸 바라신다...ㅋㅋㅋ
977977,편의점 세금얘기했더니 연락없네요,하도 일 안구해지다가 동네 편의점 주1일짜리 자리나서 잽싸게 지원했습니다.그쪽도 급했는지 바로 면접오라했고 가니까 면접도 아니고 편의점 경력있으니 잘하겠네 하면서 바로 제가 할 업무 얘기하더라구요.일은 쉽고 할일만 끝내놓으면 손님도 많이 안와서 좋을거다 등등 거의 확정 분위기..조금 당황스럽긴 했는데 뭐 저도 구해야하니까 다행인가 싶은 생각으로 하는 얘기 듣고 있었는데월급 말하면서 세금3.3뗀다 나도 떼긴 싫은데 어쩔수없다 이러시더라구요.제가 전에 다닌 편의점은 1년 다니면 퇴직금주길래 혹시 여기도 주나싶어서 물어봤어요. 그러니까 주당 일하는 시간이 얼마 안돼서 4대보험도 못들고 퇴직금도 못준다그러시더라구요그래서 예전에 다닌곳은 여기보다 더 근무시간이 짧았는데도 4대보험 들어주고 퇴직금 줘서 물어본거라고 하니까 아 거긴 뭐..이럼서 얼버부리시길래 그냥 네네..듣고 있었는데 말 급하게 끊더니 연락 드릴게요 하고 약간 쫓기듯 나왔거든요혹시 뭐…역린이라도 건드린건가요??ㅋㅋ같은 브랜드 편의점 다른 지역에서 근무하려고 하는데..점주들 단톡방 있다고 그래서 급걱정도 되네요 괜히 말했나싶고;,2025-01-27 22:53,2025-01-28 08:00,와??? 기가 차는 사람이고만
977977,편의점 세금얘기했더니 연락없네요,하도 일 안구해지다가 동네 편의점 주1일짜리 자리나서 잽싸게 지원했습니다.그쪽도 급했는지 바로 면접오라했고 가니까 면접도 아니고 편의점 경력있으니 잘하겠네 하면서 바로 제가 할 업무 얘기하더라구요.일은 쉽고 할일만 끝내놓으면 손님도 많이 안와서 좋을거다 등등 거의 확정 분위기..조금 당황스럽긴 했는데 뭐 저도 구해야하니까 다행인가 싶은 생각으로 하는 얘기 듣고 있었는데월급 말하면서 세금3.3뗀다 나도 떼긴 싫은데 어쩔수없다 이러시더라구요.제가 전에 다닌 편의점은 1년 다니면 퇴직금주길래 혹시 여기도 주나싶어서 물어봤어요. 그러니까 주당 일하는 시간이 얼마 안돼서 4대보험도 못들고 퇴직금도 못준다그러시더라구요그래서 예전에 다닌곳은 여기보다 더 근무시간이 짧았는데도 4대보험 들어주고 퇴직금 줘서 물어본거라고 하니까 아 거긴 뭐..이럼서 얼버부리시길래 그냥 네네..듣고 있었는데 말 급하게 끊더니 연락 드릴게요 하고 약간 쫓기듯 나왔거든요혹시 뭐…역린이라도 건드린건가요??ㅋㅋ같은 브랜드 편의점 다른 지역에서 근무하려고 하는데..점주들 단톡방 있다고 그래서 급걱정도 되네요 괜히 말했나싶고;,2025-01-27 22:53,2025-01-28 09:21,주1주일 하는데.불필요한 말을 많이 허신거 같아요
977977,편의점 세금얘기했더니 연락없네요,하도 일 안구해지다가 동네 편의점 주1일짜리 자리나서 잽싸게 지원했습니다.그쪽도 급했는지 바로 면접오라했고 가니까 면접도 아니고 편의점 경력있으니 잘하겠네 하면서 바로 제가 할 업무 얘기하더라구요.일은 쉽고 할일만 끝내놓으면 손님도 많이 안와서 좋을거다 등등 거의 확정 분위기..조금 당황스럽긴 했는데 뭐 저도 구해야하니까 다행인가 싶은 생각으로 하는 얘기 듣고 있었는데월급 말하면서 세금3.3뗀다 나도 떼긴 싫은데 어쩔수없다 이러시더라구요.제가 전에 다닌 편의점은 1년 다니면 퇴직금주길래 혹시 여기도 주나싶어서 물어봤어요. 그러니까 주당 일하는 시간이 얼마 안돼서 4대보험도 못들고 퇴직금도 못준다그러시더라구요그래서 예전에 다닌곳은 여기보다 더 근무시간이 짧았는데도 4대보험 들어주고 퇴직금 줘서 물어본거라고 하니까 아 거긴 뭐..이럼서 얼버부리시길래 그냥 네네..듣고 있었는데 말 급하게 끊더니 연락 드릴게요 하고 약간 쫓기듯 나왔거든요혹시 뭐…역린이라도 건드린건가요??ㅋㅋ같은 브랜드 편의점 다른 지역에서 근무하려고 하는데..점주들 단톡방 있다고 그래서 급걱정도 되네요 괜히 말했나싶고;,2025-01-27 22:53,2025-01-28 10:03,원래 안주는게 맞는거군요…전 전알바에서도 줬길래 물어본거였어요…괜히 나왔네요ㅜㅜ
977976,팁 뺏는 주방 아줌마…,팁 받으면 무조건 팁 파우치에 넣어야한다고 말했거든요..? 근데 솔직히 팁 받고 싶으면 본인이 홀 나오면 되지 싶은 생각으로 3만원은 몰래몰래 받았습니다. 그치만 사장님 친구분께서 저한테 만원을 주라고 다른 알바생한테 맡겨뒀다고 했거든요..근데 그분께서 팁 파우치에 넣은거에요. 근데 솔직히..좀 철 없었긴 하지만 이 문화가 순간 넘 짜증나서 그 사장님이랑 사장님 친구께 가서 저희 팁 받으면 안된대요 이렇게 전했거든요…그러더니 사장님께서 바로 주방으로 가셔서 빨리 만원 주라고 하셨어요 그래서 만원 받긴 했지만 너무 욱해서 저지른 일이라 좀 후회되고 내일 후폭풍이 두렵습니다..퇴사 30일 전엔 무조건 말해야되거든요….그리고 솔직히 평소에도 주방이모 자꾸 소리 지르고 꼽 주고 별거별거 다 화내고 너무 스트레슨데 한달이나 더 참아야하는게 너무 두려워요 어떡하죠…그냥 내일 만원 제출할까요…?제가 잘못한거 맞겠죠? 사장님께 곧이곧대로 이른거라고 생각하심 어쩌죠….,2025-01-27 22:42,2025-01-27 23:20,"사장님께서는 팁 받으면 팁파우치에 나두라고 하셨는지,받은 사람이 가지면 된다고 하셨는지가 중요할듯.
만약 전자인데도, 가끔 야금야금 팁 챙겼으면 만원정도는 걍 두지 싶음."
977976,팁 뺏는 주방 아줌마…,팁 받으면 무조건 팁 파우치에 넣어야한다고 말했거든요..? 근데 솔직히 팁 받고 싶으면 본인이 홀 나오면 되지 싶은 생각으로 3만원은 몰래몰래 받았습니다. 그치만 사장님 친구분께서 저한테 만원을 주라고 다른 알바생한테 맡겨뒀다고 했거든요..근데 그분께서 팁 파우치에 넣은거에요. 근데 솔직히..좀 철 없었긴 하지만 이 문화가 순간 넘 짜증나서 그 사장님이랑 사장님 친구께 가서 저희 팁 받으면 안된대요 이렇게 전했거든요…그러더니 사장님께서 바로 주방으로 가셔서 빨리 만원 주라고 하셨어요 그래서 만원 받긴 했지만 너무 욱해서 저지른 일이라 좀 후회되고 내일 후폭풍이 두렵습니다..퇴사 30일 전엔 무조건 말해야되거든요….그리고 솔직히 평소에도 주방이모 자꾸 소리 지르고 꼽 주고 별거별거 다 화내고 너무 스트레슨데 한달이나 더 참아야하는게 너무 두려워요 어떡하죠…그냥 내일 만원 제출할까요…?제가 잘못한거 맞겠죠? 사장님께 곧이곧대로 이른거라고 생각하심 어쩌죠….,2025-01-27 22:42,2025-01-27 23:24,사장님께서는 이런 사실 모르고 계신 것 같습니다ㅜㅜ 그냥 주방아줌마 혼자서 정하셨어요..
977976,팁 뺏는 주방 아줌마…,팁 받으면 무조건 팁 파우치에 넣어야한다고 말했거든요..? 근데 솔직히 팁 받고 싶으면 본인이 홀 나오면 되지 싶은 생각으로 3만원은 몰래몰래 받았습니다. 그치만 사장님 친구분께서 저한테 만원을 주라고 다른 알바생한테 맡겨뒀다고 했거든요..근데 그분께서 팁 파우치에 넣은거에요. 근데 솔직히..좀 철 없었긴 하지만 이 문화가 순간 넘 짜증나서 그 사장님이랑 사장님 친구께 가서 저희 팁 받으면 안된대요 이렇게 전했거든요…그러더니 사장님께서 바로 주방으로 가셔서 빨리 만원 주라고 하셨어요 그래서 만원 받긴 했지만 너무 욱해서 저지른 일이라 좀 후회되고 내일 후폭풍이 두렵습니다..퇴사 30일 전엔 무조건 말해야되거든요….그리고 솔직히 평소에도 주방이모 자꾸 소리 지르고 꼽 주고 별거별거 다 화내고 너무 스트레슨데 한달이나 더 참아야하는게 너무 두려워요 어떡하죠…그냥 내일 만원 제출할까요…?제가 잘못한거 맞겠죠? 사장님께 곧이곧대로 이른거라고 생각하심 어쩌죠….,2025-01-27 22:42,2025-01-28 00:21,아줌마가 ㅈ될듯
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-27 22:35,아니요
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-27 22:50,이틀연속 마감이네요... 아니 설이라서 연속 미리 신청했는데 연속마감이라닠ㅋㅋㅋㅋ 쿠팡 망했나요?ㅋㅋㅋㅋ 작년 추석때는 연속되더닠ㅋㅋㅋㅋㅋ 망했나 의심되네요;;
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-27 23:04,아진짜 계속 마감이네요 대기부탁합니다 지겨워 설지나고나서 한군데 된곳이있는데 스러질정도록일할려고요
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-27 23:08,"쿠팡 예전만큼 물건이 없나봅니다
계약직으로 일하고있는사람인데 뭔가예전보다 분위기가 좋지는않아요 일하는사람들도 일을시키는사람들도 .."
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-27 23:24,쿠팡 제발 하지마세요 거기 가먼 인격적으로 모욕 엄청 심하게 당해요
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-27 23:27,계속마감이래요ㅠㅠ
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-27 23:45,마감임 설 명절 지나야 뽑아줌
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-27 23:57,오것나
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-28 00:36,"명절 시즌되면 지원자 오지게 많아요. 평소보다 월등히 늘어나구요. 님들의 상상 이상입니다. 명절되면 티오 많이 줄어 듭니다. 평상시에 근태좋고 원래 꾸준히 해당 센터 다니던 분 아니면 기대를 하지 마세요. 공휴일 때만 지원하거나, 기본적인 근태 조차 안좋은 사람들 행복회로 돌리지 마세요. 님들 같으면 님들 뽑겠어요? 이럴때만 열정적인데 평상시에 잘 다니는 분들의 자리도 없습니다. 백몇십명 확정이라치면 마감자만 900명대라고 보면 됩니다."
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-28 07:49,계약직 많이 뽑아서 단기 자리 얼마 없고 특히 방학기간이라 확정더 치열한듯요.
977975,쿠팡확정잘오나요,쿠팡확정잘오나요,2025-01-27 22:22,2025-01-28 15:03,요즘 이마트나 대부분 네이버로 시키다보니 쿠팡 예전만큼 사람 많이 뽑지는 않음.
